nma_id,study_id,author,year,journal,pmid,country,treatment_arm1,treatment_arm2,n_arm1,n_arm2,outcome_type,events_arm1,events_arm2,mean_arm1,sd_arm1,mean_arm2,sd_arm2,hazard_ratio,hr_ci_lower,hr_ci_upper,follow_up_months,age_mean,age_sd,percent_male,percent_white,disease_severity,comorbidities,rob_random_sequence,rob_allocation_concealment,rob_blinding_participants,rob_blinding_outcome,rob_incomplete_outcome,rob_selective_reporting,rob_other_bias,rob_overall,industry_funding,multi_center,comparison_type
NMA012,NRCT0347,Baker,2022,Ann Rheum Dis,36004709,Denmark,Treatment C,Treatment D,757,234,binary,150,41,,,,,,,,12,44.1,13.5,59,59,Severe,HTN,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA012,NRCT0348,Torres,2018,Neurology,23664184,Denmark,Treatment C,Treatment A,242,282,binary,86,81,,,,,,,,24,50.5,9.3,48,71,Mild,Multiple,low,low,low,low,low,low,low,low,no,no,Placebo-controlled
NMA012,NRCT0349,Taylor,2023,NEJM,29443083,Australia,Treatment E,Treatment E,342,439,binary,139,121,,,,,,,,36,53.4,12.4,60,55,Moderate-severe,Diabetes,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA012,NRCT0350,Martin,2010,Blood,28598779,Australia,Treatment A,Treatment D,755,231,binary,198,86,,,,,,,,48,47.4,12.2,42,71,Moderate,None,low,low,high,low,low,low,low,high,yes,yes,Placebo-controlled
NMA012,NRCT0351,Williams,2020,Lancet Oncol,32129424,USA,Treatment A,Treatment C,360,358,continuous,,,76.1,16.8,46.1,22.5,,,,48,63.7,13.3,54,54,Severe,CVD,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA012,NRCT0352,Phillips,2018,Lancet Psychiatry,24775042,Netherlands,Treatment E,Treatment B,612,704,survival,,,,,,,1.05,0.88,1.18,48,48.4,10.7,54,57,Severe,CVD,low,low,low,low,low,low,low,low,yes,yes,Head-to-head
NMA013,NRCT0353,Edwards,2019,Neurology,22595875,Italy,Treatment E,Treatment B,560,499,continuous,,,62.8,12.7,63.2,20.2,,,,12,59.8,9.4,53,67,Moderate-severe,Diabetes,low,low,low,low,low,low,low,low,yes,yes,Head-to-head
NMA013,NRCT0354,Campbell,2022,Lancet Psychiatry,31990382,India,Treatment B,Treatment E,423,432,binary,80,79,,,,,,,,12,49.4,9.0,55,53,Moderate,CVD,low,low,low,low,low,low,low,low,no,no,Placebo-controlled
NMA013,NRCT0355,Morgan,2020,Blood,25622179,Mexico,Treatment C,Treatment D,290,531,binary,109,132,,,,,,,,12,65.1,13.6,49,64,Moderate,Diabetes,low,low,low,high,low,low,low,high,no,no,Placebo-controlled
NMA013,NRCT0356,Rodriguez,2017,Lancet Oncol,36094108,China,Treatment E,Treatment E,643,616,binary,231,230,,,,,,,,36,48.9,9.3,51,86,Moderate-severe,Multiple,low,low,low,low,low,low,low,low,yes,no,Placebo-controlled
NMA013,NRCT0357,Howard,2018,Neurology,25899173,China,Treatment D,Treatment D,257,615,survival,,,,,,,1.0,0.81,1.18,48,60.8,10.0,48,77,Mild,None,low,low,low,low,low,low,low,low,yes,yes,Head-to-head
NMA013,NRCT0358,Jackson,2013,BMJ,35634683,Belgium,Treatment B,Treatment B,509,213,continuous,,,62.6,19.5,63.4,20.8,,,,48,48.4,11.4,56,81,Moderate,CVD,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA013,NRCT0359,Thompson,2013,Neurology,28255984,China,Treatment C,Treatment B,800,330,binary,297,155,,,,,,,,12,65.7,8.5,59,81,Moderate-severe,HTN,low,low,low,low,low,low,low,low,yes,no,Placebo-controlled
NMA013,NRCT0360,Green,2014,Gut,23599041,France,Treatment B,Treatment B,293,697,survival,,,,,,,0.97,0.82,1.11,12,57.7,13.1,55,63,Moderate,CVD,low,low,low,low,low,low,low,low,no,yes,Head-to-head
NMA013,NRCT0361,Smith,2016,Lancet Neurol,21293756,Spain,Treatment E,Treatment D,532,420,binary,128,200,,,,,,,,48,51.7,8.5,34,59,Severe,None,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA013,NRCT0362,Lewis,2014,Gut,27780263,Italy,Treatment A,Treatment E,248,785,binary,87,210,,,,,,,,12,59.7,12.2,60,65,Mild,CVD,low,low,low,low,low,low,low,low,yes,yes,Head-to-head
NMA013,NRCT0363,Young,2021,JACC,25924231,Singapore,Treatment B,Treatment E,391,315,survival,,,,,,,0.9,0.77,1.05,48,56.2,8.4,65,57,Moderate,HTN,low,low,low,low,low,unclear,low,unclear,no,no,Placebo-controlled
NMA013,NRCT0364,Young,2022,NEJM,22137246,Brazil,Treatment C,Treatment B,487,752,binary,242,276,,,,,,,,48,66.0,10.4,61,82,Severe,HTN,low,low,low,low,low,low,low,low,no,no,Head-to-head
NMA013,NRCT0365,Green,2014,Lancet Oncol,36119475,South Korea,Treatment D,Treatment A,723,265,binary,226,148,,,,,,,,12,46.2,13.7,36,87,Moderate,CVD,low,low,low,low,low,unclear,low,unclear,no,yes,Placebo-controlled
NMA013,NRCT0366,Brown,2020,Lancet Neurol,28626734,France,Treatment B,Treatment C,312,785,binary,124,394,,,,,,,,36,54.0,12.4,35,70,Moderate,HTN,low,low,low,low,low,low,low,low,no,yes,Head-to-head
NMA013,NRCT0367,Hill,2020,NEJM,22110430,Canada,Treatment B,Treatment E,752,320,binary,305,113,,,,,,,,48,52.0,8.3,68,66,Mild,Diabetes,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA013,NRCT0368,Jackson,2021,NEJM,28269930,Mexico,Treatment B,Treatment D,710,632,binary,313,248,,,,,,,,36,47.0,10.2,47,78,Mild,Diabetes,low,low,low,low,low,low,unclear,unclear,yes,yes,Placebo-controlled
NMA013,NRCT0369,Murphy,2017,Lancet Psychiatry,35425073,Brazil,Treatment C,Treatment B,312,670,binary,71,268,,,,,,,,36,61.0,13.5,57,59,Mild,Diabetes,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA013,NRCT0370,Stewart,2019,JAMA,27524163,India,Treatment E,Treatment B,622,225,binary,139,96,,,,,,,,24,56.1,11.2,58,75,Mild,HTN,low,low,low,low,unclear,low,low,unclear,yes,yes,Placebo-controlled
NMA013,NRCT0371,Peterson,2011,Lancet Oncol,23427711,China,Treatment A,Treatment D,439,657,binary,99,273,,,,,,,,24,60.1,9.6,38,61,Moderate,Diabetes,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA013,NRCT0372,Martin,2019,J Clin Oncol,33328025,Brazil,Treatment C,Treatment A,408,679,continuous,,,59.8,24.9,69.6,13.3,,,,24,51.5,13.6,61,71,Mild,Diabetes,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA013,NRCT0373,Carter,2022,Lancet Psychiatry,25207876,Sweden,Treatment D,Treatment A,766,469,continuous,,,64.5,23.1,55.5,23.1,,,,12,67.9,9.0,35,79,Moderate-severe,HTN,low,low,low,low,low,low,low,low,no,no,Placebo-controlled
NMA013,NRCT0374,Jones,2021,Lancet,25965472,Spain,Treatment B,Treatment C,781,529,continuous,,,57.5,13.6,64.2,21.6,,,,48,43.3,9.3,65,82,Moderate-severe,None,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA013,NRCT0375,Wilson,2015,Gut,26958420,Belgium,Treatment A,Treatment C,621,348,survival,,,,,,,0.84,0.76,0.95,24,65.9,11.9,35,82,Moderate,CVD,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA013,NRCT0376,Parker,2020,JAMA,22008028,Mexico,Treatment E,Treatment C,417,726,binary,150,250,,,,,,,,36,67.5,13.5,48,58,Mild,Diabetes,low,low,low,low,low,low,low,low,yes,yes,Head-to-head
NMA013,NRCT0377,Young,2016,Lancet,34572508,Denmark,Treatment A,Treatment E,257,575,binary,139,159,,,,,,,,48,54.1,13.2,33,62,Mild,HTN,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA013,NRCT0378,Bailey,2023,Lancet Respir Med,28616170,Japan,Treatment E,Treatment A,781,221,continuous,,,67.4,20.6,65.5,12.9,,,,24,62.8,8.5,48,71,Mild,CVD,low,low,low,low,low,low,low,low,no,no,Placebo-controlled
NMA013,NRCT0379,Lee,2018,Lancet Psychiatry,32277947,Italy,Treatment C,Treatment A,462,212,binary,175,87,,,,,,,,48,65.0,12.2,47,69,Moderate-severe,CVD,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA013,NRCT0380,Cook,2020,J Clin Oncol,30547712,Australia,Treatment E,Treatment C,483,591,binary,117,285,,,,,,,,24,53.0,12.4,60,88,Severe,None,unclear,high,low,low,low,low,low,high,yes,yes,Placebo-controlled
NMA013,NRCT0381,Kelly,2013,Ann Rheum Dis,32742383,Denmark,Treatment E,Treatment B,660,226,survival,,,,,,,0.75,0.64,0.84,24,44.1,9.3,41,73,Severe,CVD,low,low,low,low,low,unclear,low,unclear,no,yes,Placebo-controlled
NMA013,NRCT0382,Cooper,2017,Lancet Psychiatry,23305653,Belgium,Treatment E,Treatment C,269,339,continuous,,,69.3,15.6,54.6,15.3,,,,24,67.7,11.4,63,71,Moderate,Diabetes,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA013,NRCT0383,Edwards,2017,Ann Rheum Dis,21018447,Canada,Treatment B,Treatment B,716,486,binary,317,160,,,,,,,,48,64.2,9.9,33,52,Mild,None,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA014,NRCT0384,Turner,2015,Lancet Neurol,24361088,Canada,Treatment A,Treatment B,515,462,continuous,,,47.2,22.8,50.4,14.9,,,,24,44.4,10.9,67,64,Mild,Diabetes,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA014,NRCT0385,Lee,2015,Lancet Respir Med,29750708,Sweden,Treatment A,Treatment E,601,256,binary,218,129,,,,,,,,48,44.1,13.8,58,61,Moderate-severe,Diabetes,low,low,low,low,low,low,low,low,yes,no,Placebo-controlled
NMA014,NRCT0386,Carter,2018,JACC,35347036,Denmark,Treatment D,Treatment D,248,596,binary,147,195,,,,,,,,24,52.2,10.3,48,63,Moderate-severe,HTN,low,low,low,low,low,low,unclear,unclear,yes,yes,Placebo-controlled
NMA014,NRCT0387,Robinson,2016,Lancet,23438358,UK,Treatment A,Treatment C,340,287,binary,171,146,,,,,,,,48,59.4,10.4,57,82,Moderate-severe,HTN,low,low,low,low,low,low,low,low,yes,no,Placebo-controlled
NMA014,NRCT0388,White,2017,JACC,35806222,Singapore,Treatment E,Treatment A,276,504,survival,,,,,,,0.92,0.83,1.02,24,46.7,8.3,34,75,Severe,HTN,low,low,low,low,low,low,low,low,no,yes,Head-to-head
NMA014,NRCT0389,Morris,2023,Lancet Oncol,35273584,China,Treatment C,Treatment B,560,721,binary,291,163,,,,,,,,48,64.5,12.8,61,88,Mild,HTN,low,low,low,low,low,low,low,low,no,no,Placebo-controlled
NMA014,NRCT0390,Campbell,2017,JAMA Dermatol,36957477,Brazil,Treatment C,Treatment B,349,375,binary,122,186,,,,,,,,48,67.0,14.0,53,68,Mild,Diabetes,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA014,NRCT0391,Murphy,2019,Neurology,22908199,USA,Treatment C,Treatment D,222,786,binary,121,180,,,,,,,,12,50.2,8.2,38,86,Mild,None,unclear,low,low,low,low,low,low,unclear,yes,no,Placebo-controlled
NMA014,NRCT0392,Cook,2015,Gut,26555483,UK,Treatment C,Treatment D,305,504,binary,68,83,,,,,,,,36,61.3,13.5,68,56,Mild,Multiple,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA014,NRCT0393,Turner,2022,Circulation,25272183,Sweden,Treatment C,Treatment E,220,604,binary,105,187,,,,,,,,12,64.1,13.8,41,78,Severe,CVD,low,low,low,low,low,low,low,low,yes,yes,Head-to-head
NMA014,NRCT0394,King,2012,JAMA,26198630,Canada,Treatment C,Treatment E,641,212,binary,210,90,,,,,,,,36,63.8,13.6,35,63,Severe,None,low,low,high,low,low,low,low,high,yes,yes,Placebo-controlled
NMA014,NRCT0395,White,2022,Circulation,27730202,Denmark,Treatment A,Treatment C,581,701,binary,154,193,,,,,,,,12,47.8,9.1,68,55,Moderate,Diabetes,low,low,low,low,low,low,low,low,no,yes,Head-to-head
NMA014,NRCT0396,Green,2019,Ann Rheum Dis,27655970,Australia,Treatment B,Treatment E,564,750,continuous,,,63.7,16.0,53.6,18.4,,,,36,58.9,12.6,64,61,Moderate,Multiple,low,unclear,low,low,low,low,low,unclear,yes,yes,Placebo-controlled
NMA014,NRCT0397,King,2012,BMJ,34378993,Australia,Treatment D,Treatment A,677,228,binary,329,132,,,,,,,,24,62.8,10.4,67,55,Mild,CVD,low,low,low,low,low,low,low,low,no,yes,Head-to-head
NMA014,NRCT0398,White,2015,Neurology,24813905,Singapore,Treatment D,Treatment B,266,378,continuous,,,60.4,15.1,65.2,24.2,,,,36,54.9,12.1,67,56,Severe,None,low,low,low,low,low,low,low,low,yes,yes,Head-to-head
NMA014,NRCT0399,Moore,2018,JAMA Dermatol,24282203,France,Treatment E,Treatment E,618,748,binary,255,378,,,,,,,,24,62.5,13.5,61,85,Severe,None,low,low,low,low,low,low,low,low,yes,yes,Head-to-head
NMA014,NRCT0400,Clark,2015,Lancet,35627428,Australia,Treatment D,Treatment D,760,510,binary,325,249,,,,,,,,12,55.7,9.0,41,63,Moderate-severe,HTN,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA014,NRCT0401,Campbell,2014,Lancet Psychiatry,26759303,South Korea,Treatment B,Treatment D,403,325,survival,,,,,,,0.59,0.49,0.68,48,44.6,9.7,63,58,Moderate,HTN,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA014,NRCT0402,Wright,2012,Lancet Respir Med,21228190,Belgium,Treatment D,Treatment D,769,335,survival,,,,,,,0.89,0.72,1.0,24,57.9,9.0,61,63,Moderate-severe,Multiple,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA014,NRCT0403,Kelly,2018,NEJM,34650838,Germany,Treatment C,Treatment B,324,229,continuous,,,58.7,12.9,76.0,22.6,,,,36,66.6,11.4,48,82,Severe,CVD,low,unclear,low,low,low,low,low,unclear,yes,yes,Placebo-controlled
NMA014,NRCT0404,Roberts,2017,Circulation,36401574,Singapore,Treatment B,Treatment A,442,324,survival,,,,,,,0.79,0.66,0.94,12,51.7,11.1,32,77,Moderate-severe,CVD,low,low,low,low,low,low,unclear,unclear,yes,yes,Placebo-controlled
NMA014,NRCT0405,Morris,2020,Lancet Psychiatry,26544168,Taiwan,Treatment D,Treatment D,250,754,binary,136,367,,,,,,,,36,50.0,13.3,34,80,Moderate,CVD,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA014,NRCT0406,Morris,2020,BMJ,31318359,France,Treatment C,Treatment E,593,602,continuous,,,69.2,15.5,53.3,20.8,,,,12,52.3,9.4,34,54,Moderate,Multiple,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA014,NRCT0407,Robinson,2018,Blood,21797023,Singapore,Treatment B,Treatment E,308,405,survival,,,,,,,0.94,0.81,1.13,12,55.1,11.8,60,65,Mild,None,low,low,low,low,low,unclear,low,unclear,yes,yes,Placebo-controlled
NMA014,NRCT0408,Thompson,2013,Ann Rheum Dis,31302938,UK,Treatment A,Treatment B,741,420,survival,,,,,,,0.77,0.64,0.92,12,61.1,8.3,63,60,Mild,CVD,low,low,low,low,low,low,low,low,no,yes,Head-to-head
NMA014,NRCT0409,Moore,2015,Lancet Respir Med,24752076,Italy,Treatment E,Treatment E,774,408,binary,346,201,,,,,,,,36,42.4,13.8,67,61,Moderate-severe,Multiple,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA014,NRCT0410,Bailey,2019,J Clin Oncol,25364972,Mexico,Treatment B,Treatment E,564,668,binary,105,147,,,,,,,,12,49.0,10.8,44,66,Moderate,Diabetes,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA014,NRCT0411,Reed,2010,BMJ,30033275,China,Treatment C,Treatment A,376,728,binary,192,180,,,,,,,,48,52.2,11.6,63,78,Severe,Diabetes,low,low,low,low,low,low,low,low,no,no,Placebo-controlled
NMA014,NRCT0412,Nguyen,2021,JACC,25068040,Netherlands,Treatment C,Treatment E,485,316,continuous,,,65.8,21.5,62.9,24.3,,,,48,50.0,8.7,51,85,Severe,Multiple,low,low,low,low,low,low,low,low,yes,no,Placebo-controlled
NMA015,NRCT0413,Hall,2023,Lancet Oncol,26180581,Italy,Treatment E,Treatment C,315,371,survival,,,,,,,0.97,0.85,1.14,48,50.8,9.4,53,53,Mild,CVD,low,low,low,low,low,low,low,low,no,no,Placebo-controlled
NMA015,NRCT0414,Kelly,2013,Gut,36869257,Japan,Treatment D,Treatment B,409,563,continuous,,,64.0,19.2,65.7,22.9,,,,48,59.4,13.5,36,52,Moderate-severe,Multiple,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA015,NRCT0415,Wilson,2011,Gut,23753086,Mexico,Treatment A,Treatment E,358,592,binary,78,175,,,,,,,,24,50.6,11.6,49,66,Severe,Multiple,low,low,low,low,low,low,low,low,no,no,Placebo-controlled
NMA015,NRCT0416,Allen,2012,JAMA,28822134,UK,Treatment A,Treatment C,343,498,continuous,,,57.1,20.1,66.1,17.7,,,,24,50.9,9.5,46,80,Moderate,CVD,low,low,low,low,low,high,low,high,yes,yes,Placebo-controlled
NMA015,NRCT0417,Nelson,2015,JAMA Dermatol,26659259,Netherlands,Treatment A,Treatment C,300,240,binary,174,75,,,,,,,,24,64.8,12.2,53,63,Moderate,HTN,low,low,low,low,low,low,low,low,yes,no,Placebo-controlled
NMA015,NRCT0418,Williams,2014,NEJM,34092443,Spain,Treatment B,Treatment C,760,462,survival,,,,,,,1.0,0.88,1.15,48,49.6,13.9,46,74,Mild,Diabetes,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA015,NRCT0419,Nguyen,2013,JAMA Dermatol,23557059,India,Treatment C,Treatment A,527,333,continuous,,,52.7,14.9,58.4,21.3,,,,24,53.2,13.9,61,78,Moderate,Diabetes,low,low,low,unclear,low,low,low,unclear,no,yes,Placebo-controlled
NMA015,NRCT0420,Kelly,2019,Lancet,23762862,Belgium,Treatment C,Treatment B,595,557,survival,,,,,,,0.89,0.77,1.01,12,59.3,8.6,47,74,Moderate,None,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA015,NRCT0421,Howard,2010,Lancet Neurol,30473517,India,Treatment E,Treatment A,223,766,survival,,,,,,,0.62,0.56,0.7,12,45.0,10.4,43,62,Mild,Diabetes,low,low,low,low,high,low,low,high,no,yes,Placebo-controlled
NMA015,NRCT0422,Clark,2012,Lancet Neurol,30939536,Japan,Treatment E,Treatment D,264,628,survival,,,,,,,0.98,0.8,1.1,48,52.3,13.6,60,74,Moderate-severe,CVD,low,low,low,low,low,low,low,low,yes,yes,Head-to-head
NMA015,NRCT0423,Cook,2022,Lancet Psychiatry,36713004,Denmark,Treatment C,Treatment C,674,412,binary,248,116,,,,,,,,12,57.7,12.1,37,60,Moderate-severe,HTN,low,low,high,low,low,low,low,high,yes,yes,Placebo-controlled
NMA015,NRCT0424,Morris,2023,Ann Rheum Dis,33727996,Denmark,Treatment D,Treatment E,611,411,binary,139,193,,,,,,,,24,52.2,11.2,33,70,Moderate-severe,CVD,low,low,low,low,low,low,low,low,yes,yes,Head-to-head
NMA015,NRCT0425,Mitchell,2013,Blood,31456760,Italy,Treatment A,Treatment B,253,361,survival,,,,,,,0.65,0.53,0.71,12,52.8,9.0,37,77,Moderate-severe,HTN,low,low,low,low,low,low,low,low,no,no,Head-to-head
NMA015,NRCT0426,Baker,2020,Neurology,33388630,India,Treatment A,Treatment E,412,619,binary,82,364,,,,,,,,24,53.8,12.4,56,79,Moderate-severe,Diabetes,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA015,NRCT0427,Lewis,2012,JACC,27318357,Germany,Treatment D,Treatment B,484,567,binary,177,339,,,,,,,,12,51.2,9.2,39,62,Moderate-severe,None,low,low,low,low,low,low,low,low,yes,yes,Head-to-head
NMA015,NRCT0428,Martinez,2010,Gut,29904600,Australia,Treatment C,Treatment A,425,597,binary,232,95,,,,,,,,36,59.7,11.5,40,52,Moderate,None,low,low,low,low,low,low,low,low,yes,yes,Head-to-head
NMA015,NRCT0429,Wilson,2017,Lancet Oncol,28152568,USA,Treatment C,Treatment D,263,278,binary,85,154,,,,,,,,48,51.9,13.5,41,52,Moderate,Diabetes,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA015,NRCT0430,Phillips,2011,Gut,32188397,Germany,Treatment D,Treatment D,584,480,binary,253,261,,,,,,,,36,51.9,8.4,41,86,Moderate-severe,HTN,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA015,NRCT0431,Nelson,2012,Neurology,22782021,China,Treatment D,Treatment A,574,200,survival,,,,,,,1.0,0.85,1.15,24,60.3,11.0,36,86,Mild,HTN,low,low,low,low,low,low,low,low,no,yes,Head-to-head
NMA015,NRCT0432,Peterson,2021,Ann Rheum Dis,28271107,Italy,Treatment D,Treatment E,604,422,binary,128,109,,,,,,,,36,50.6,9.3,54,79,Severe,Diabetes,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA015,NRCT0433,Torres,2020,BMJ,30799721,UK,Treatment D,Treatment A,751,774,survival,,,,,,,0.99,0.86,1.15,36,54.4,10.7,38,77,Moderate,None,unclear,low,low,low,low,low,low,unclear,yes,yes,Placebo-controlled
NMA015,NRCT0434,Roberts,2019,Ann Rheum Dis,36416092,Germany,Treatment A,Treatment D,727,402,continuous,,,76.0,16.8,69.1,14.3,,,,12,43.3,8.5,47,74,Moderate,Diabetes,low,low,low,low,low,low,low,low,no,no,Placebo-controlled
NMA015,NRCT0435,Campbell,2010,Lancet Oncol,32051485,UK,Treatment E,Treatment E,787,793,survival,,,,,,,0.75,0.65,0.81,24,52.1,12.4,51,69,Moderate,HTN,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA015,NRCT0436,Evans,2022,Ann Rheum Dis,31378314,Netherlands,Treatment D,Treatment D,529,725,binary,225,268,,,,,,,,24,62.0,9.0,66,62,Moderate,HTN,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA015,NRCT0437,Adams,2018,Blood,29958656,China,Treatment D,Treatment B,247,418,continuous,,,70.0,19.7,47.2,23.8,,,,12,58.7,10.0,65,55,Moderate-severe,Multiple,low,low,low,low,low,low,high,high,no,yes,Placebo-controlled
NMA015,NRCT0438,Kelly,2010,Neurology,32023005,Taiwan,Treatment D,Treatment B,217,519,continuous,,,55.5,19.8,52.0,18.9,,,,24,56.9,13.2,50,62,Mild,Multiple,low,low,low,unclear,low,low,low,unclear,no,no,Placebo-controlled
NMA015,NRCT0439,Collins,2018,Lancet Neurol,34675913,USA,Treatment D,Treatment C,593,780,binary,157,346,,,,,,,,48,56.1,13.1,35,53,Moderate-severe,Diabetes,unclear,low,low,low,low,low,low,unclear,no,yes,Placebo-controlled
NMA015,NRCT0440,Bell,2020,Lancet Oncol,31784013,India,Treatment C,Treatment C,438,693,binary,151,205,,,,,,,,12,53.4,8.9,34,81,Mild,None,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA015,NRCT0441,Cook,2014,Neurology,26824340,China,Treatment C,Treatment D,465,359,survival,,,,,,,0.9,0.75,1.0,24,57.0,9.4,64,87,Mild,Diabetes,low,low,low,low,low,low,low,low,yes,yes,Head-to-head
NMA015,NRCT0442,Kelly,2018,JACC,28455613,Singapore,Treatment E,Treatment D,339,444,continuous,,,48.1,22.6,62.3,19.6,,,,12,58.1,13.4,68,71,Mild,None,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA015,NRCT0443,Robinson,2013,Lancet Neurol,24886406,Japan,Treatment C,Treatment E,331,505,survival,,,,,,,0.84,0.73,0.98,12,44.5,13.5,61,66,Moderate,Diabetes,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA015,NRCT0444,Young,2010,BMJ,24647469,Australia,Treatment E,Treatment A,356,346,binary,188,137,,,,,,,,48,61.1,12.8,41,68,Moderate-severe,None,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA015,NRCT0445,Young,2023,J Clin Oncol,30149685,Japan,Treatment E,Treatment C,545,485,binary,107,227,,,,,,,,12,63.4,13.6,39,81,Moderate-severe,CVD,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA015,NRCT0446,Johnson,2010,Gut,31774589,UK,Treatment B,Treatment B,695,444,binary,363,235,,,,,,,,24,42.2,10.0,58,58,Mild,Diabetes,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA016,NRCT0447,Kelly,2020,J Clin Oncol,27136475,USA,Treatment E,Treatment B,781,794,binary,324,457,,,,,,,,48,46.4,9.2,43,87,Mild,CVD,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA016,NRCT0448,Bell,2021,Circulation,25561001,India,Treatment A,Treatment C,785,593,continuous,,,52.2,17.7,48.3,20.5,,,,36,62.0,9.5,45,74,Moderate-severe,None,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA016,NRCT0449,Martin,2017,Lancet Psychiatry,33354160,Netherlands,Treatment C,Treatment C,529,705,survival,,,,,,,0.85,0.74,1.01,24,51.9,13.8,62,60,Mild,Multiple,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA016,NRCT0450,Thompson,2017,Lancet Oncol,34552552,Canada,Treatment E,Treatment D,778,307,binary,128,80,,,,,,,,36,62.5,10.7,50,84,Moderate-severe,CVD,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA016,NRCT0451,Mitchell,2019,Blood,25089852,Belgium,Treatment B,Treatment B,729,772,survival,,,,,,,0.93,0.84,1.05,48,52.7,11.9,49,61,Mild,HTN,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA016,NRCT0452,Lewis,2018,Neurology,33419677,Italy,Treatment D,Treatment A,603,706,binary,245,344,,,,,,,,36,45.3,13.0,32,80,Mild,HTN,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA016,NRCT0453,Thompson,2018,Lancet,21505970,Canada,Treatment E,Treatment B,377,258,continuous,,,45.7,13.6,65.3,21.3,,,,12,42.7,9.6,36,77,Severe,CVD,low,low,low,low,low,low,low,low,yes,no,Head-to-head
